system:index,date,ndvi_mean,.geo
3716,2024-03-05,0.37836194637693615,"{""type"":""MultiPoint"",""coordinates"":[]}"
3717,2024-03-06,0.2916819564482764,"{""type"":""MultiPoint"",""coordinates"":[]}"
3718,2024-03-07,0.10319931361237847,"{""type"":""MultiPoint"",""coordinates"":[]}"
3719,2024-03-08,0.3752480036894872,"{""type"":""MultiPoint"",""coordinates"":[]}"
3720,2024-03-09,0.0646732748734124,"{""type"":""MultiPoint"",""coordinates"":[]}"
3721,2024-03-10,0.3750283247005864,"{""type"":""MultiPoint"",""coordinates"":[]}"
3722,2024-03-11,0.45687715129726264,"{""type"":""MultiPoint"",""coordinates"":[]}"
3723,2024-03-12,0.3679538934051172,"{""type"":""MultiPoint"",""coordinates"":[]}"
3724,2024-03-13,0.3376300790872015,"{""type"":""MultiPoint"",""coordinates"":[]}"
3725,2024-03-14,0.315865821732946,"{""type"":""MultiPoint"",""coordinates"":[]}"
3726,2024-03-15,0.09033611838468236,"{""type"":""MultiPoint"",""coordinates"":[]}"
3727,2024-03-16,0.10123006245146618,"{""type"":""MultiPoint"",""coordinates"":[]}"
3728,2024-03-17,0.2771212411678705,"{""type"":""MultiPoint"",""coordinates"":[]}"
3729,2024-03-18,0.055482057975638446,"{""type"":""MultiPoint"",""coordinates"":[]}"
3730,2024-03-19,0.02330195223998124,"{""type"":""MultiPoint"",""coordinates"":[]}"
3731,2024-03-20,0.030063692160146073,"{""type"":""MultiPoint"",""coordinates"":[]}"
3732,2024-03-21,0.1143308854333225,"{""type"":""MultiPoint"",""coordinates"":[]}"
3733,2024-03-22,0.09726871694988021,"{""type"":""MultiPoint"",""coordinates"":[]}"
3734,2024-03-23,0.10807838714384684,"{""type"":""MultiPoint"",""coordinates"":[]}"
3735,2024-03-24,0.19210494310093026,"{""type"":""MultiPoint"",""coordinates"":[]}"
3736,2024-03-25,0.15792139192197713,"{""type"":""MultiPoint"",""coordinates"":[]}"
3737,2024-03-26,0.10476406896002392,"{""type"":""MultiPoint"",""coordinates"":[]}"
3738,2024-03-27,0.23568815371254712,"{""type"":""MultiPoint"",""coordinates"":[]}"
3739,2024-03-28,0.3829762875731128,"{""type"":""MultiPoint"",""coordinates"":[]}"
3740,2024-03-29,,"{""type"":""MultiPoint"",""coordinates"":[]}"
3741,2024-03-30,0.4002734266083442,"{""type"":""MultiPoint"",""coordinates"":[]}"
3742,2024-03-31,0.41038712540003947,"{""type"":""MultiPoint"",""coordinates"":[]}"
3743,2024-04-01,0.42478447193445507,"{""type"":""MultiPoint"",""coordinates"":[]}"
3744,2024-04-02,0.4631788286605466,"{""type"":""MultiPoint"",""coordinates"":[]}"
3745,2024-04-03,0.40430597092318826,"{""type"":""MultiPoint"",""coordinates"":[]}"
3746,2024-04-04,0.4866808859608001,"{""type"":""MultiPoint"",""coordinates"":[]}"
3747,2024-04-05,0.41003723564753775,"{""type"":""MultiPoint"",""coordinates"":[]}"
3748,2024-04-06,0.40008401216479783,"{""type"":""MultiPoint"",""coordinates"":[]}"
3749,2024-04-07,0.3883717367650247,"{""type"":""MultiPoint"",""coordinates"":[]}"
3750,2024-04-08,0.2531177428574121,"{""type"":""MultiPoint"",""coordinates"":[]}"
3751,2024-04-09,0.11261640201291888,"{""type"":""MultiPoint"",""coordinates"":[]}"
3752,2024-04-10,0.05025720056091405,"{""type"":""MultiPoint"",""coordinates"":[]}"
3753,2024-04-11,0.28690584006612735,"{""type"":""MultiPoint"",""coordinates"":[]}"
3754,2024-04-12,0.41677731305839105,"{""type"":""MultiPoint"",""coordinates"":[]}"
3755,2024-04-13,0.4342139401503694,"{""type"":""MultiPoint"",""coordinates"":[]}"
3756,2024-04-14,0.2564238082100481,"{""type"":""MultiPoint"",""coordinates"":[]}"
3757,2024-04-15,0.3761211670624199,"{""type"":""MultiPoint"",""coordinates"":[]}"
3758,2024-04-16,0.4749297016603001,"{""type"":""MultiPoint"",""coordinates"":[]}"
3759,2024-04-17,0.44162301216597744,"{""type"":""MultiPoint"",""coordinates"":[]}"
3760,2024-04-18,0.394891653635793,"{""type"":""MultiPoint"",""coordinates"":[]}"
3761,2024-04-19,0.4108898588041161,"{""type"":""MultiPoint"",""coordinates"":[]}"
3762,2024-04-20,0.4112017739165314,"{""type"":""MultiPoint"",""coordinates"":[]}"
3763,2024-04-21,0.4352327798815909,"{""type"":""MultiPoint"",""coordinates"":[]}"
3764,2024-04-22,0.4218139048261797,"{""type"":""MultiPoint"",""coordinates"":[]}"
3765,2024-04-23,0.4349703362865023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3766,2024-04-24,0.39950788420689304,"{""type"":""MultiPoint"",""coordinates"":[]}"
3767,2024-04-25,0.3452007603004575,"{""type"":""MultiPoint"",""coordinates"":[]}"
3768,2024-04-26,0.016230807915053595,"{""type"":""MultiPoint"",""coordinates"":[]}"
3769,2024-04-27,0.0778240004477987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3770,2024-04-28,0.06462983485844385,"{""type"":""MultiPoint"",""coordinates"":[]}"
3771,2024-04-29,0.248883279734202,"{""type"":""MultiPoint"",""coordinates"":[]}"
3772,2024-04-30,-2.718756097784435E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3773,2024-05-01,0.1069248250688204,"{""type"":""MultiPoint"",""coordinates"":[]}"
3774,2024-05-02,0.2544665847570951,"{""type"":""MultiPoint"",""coordinates"":[]}"
3775,2024-05-03,0.2657255819549965,"{""type"":""MultiPoint"",""coordinates"":[]}"
3776,2024-05-04,0.34962393621780113,"{""type"":""MultiPoint"",""coordinates"":[]}"
3777,2024-05-05,0.246609501157452,"{""type"":""MultiPoint"",""coordinates"":[]}"
3778,2024-05-06,0.2946687563699554,"{""type"":""MultiPoint"",""coordinates"":[]}"
3779,2024-05-07,0.2073838968150159,"{""type"":""MultiPoint"",""coordinates"":[]}"
3780,2024-05-08,0.4668073376718697,"{""type"":""MultiPoint"",""coordinates"":[]}"
3781,2024-05-09,0.38983230256167084,"{""type"":""MultiPoint"",""coordinates"":[]}"
3782,2024-05-10,0.41505535209835737,"{""type"":""MultiPoint"",""coordinates"":[]}"
3783,2024-05-11,0.09934156270579174,"{""type"":""MultiPoint"",""coordinates"":[]}"
3784,2024-05-12,0.17060852242739183,"{""type"":""MultiPoint"",""coordinates"":[]}"
3785,2024-05-13,0.13365977540495821,"{""type"":""MultiPoint"",""coordinates"":[]}"
3786,2024-05-14,0.3405016480394755,"{""type"":""MultiPoint"",""coordinates"":[]}"
3787,2024-05-15,0.3809540308696449,"{""type"":""MultiPoint"",""coordinates"":[]}"
3788,2024-05-16,0.4128803395035299,"{""type"":""MultiPoint"",""coordinates"":[]}"
3789,2024-05-17,0.3772886014804674,"{""type"":""MultiPoint"",""coordinates"":[]}"
3790,2024-05-18,0.37638000155608686,"{""type"":""MultiPoint"",""coordinates"":[]}"
3791,2024-05-19,0.3683639852381241,"{""type"":""MultiPoint"",""coordinates"":[]}"
3792,2024-05-20,0.22842270397193118,"{""type"":""MultiPoint"",""coordinates"":[]}"
3793,2024-05-21,0.37439492500689636,"{""type"":""MultiPoint"",""coordinates"":[]}"
3794,2024-05-22,0.300167143677874,"{""type"":""MultiPoint"",""coordinates"":[]}"
3795,2024-05-23,0.37188735640425835,"{""type"":""MultiPoint"",""coordinates"":[]}"
3796,2024-05-24,0.30276292505832086,"{""type"":""MultiPoint"",""coordinates"":[]}"
3797,2024-05-25,0.22525863324802367,"{""type"":""MultiPoint"",""coordinates"":[]}"
3798,2024-05-26,0.3708738555764366,"{""type"":""MultiPoint"",""coordinates"":[]}"
3799,2024-05-27,0.3460854521006378,"{""type"":""MultiPoint"",""coordinates"":[]}"
3800,2024-05-28,0.2631285361710448,"{""type"":""MultiPoint"",""coordinates"":[]}"
3801,2024-05-29,0.3048121341710415,"{""type"":""MultiPoint"",""coordinates"":[]}"
3802,2024-05-30,0.37651526909417593,"{""type"":""MultiPoint"",""coordinates"":[]}"
3803,2024-05-31,0.33238826379948616,"{""type"":""MultiPoint"",""coordinates"":[]}"
3804,2024-06-01,0.38702546609164684,"{""type"":""MultiPoint"",""coordinates"":[]}"
3805,2024-06-02,0.3713948174541141,"{""type"":""MultiPoint"",""coordinates"":[]}"
3806,2024-06-03,0.34299228521849895,"{""type"":""MultiPoint"",""coordinates"":[]}"
3807,2024-06-04,0.4285261933124737,"{""type"":""MultiPoint"",""coordinates"":[]}"
3808,2024-06-05,0.3222481331561589,"{""type"":""MultiPoint"",""coordinates"":[]}"
3809,2024-06-06,0.3745582618903649,"{""type"":""MultiPoint"",""coordinates"":[]}"
3810,2024-06-07,0.3426374207898026,"{""type"":""MultiPoint"",""coordinates"":[]}"
3811,2024-06-08,0.33542180742111205,"{""type"":""MultiPoint"",""coordinates"":[]}"
3812,2024-06-09,0.35898306908560407,"{""type"":""MultiPoint"",""coordinates"":[]}"
3813,2024-06-10,0.29229953819457716,"{""type"":""MultiPoint"",""coordinates"":[]}"
3814,2024-06-11,0.38652474462398273,"{""type"":""MultiPoint"",""coordinates"":[]}"
3815,2024-06-12,0.3311192237383269,"{""type"":""MultiPoint"",""coordinates"":[]}"
3816,2024-06-13,0.3330825765386427,"{""type"":""MultiPoint"",""coordinates"":[]}"
3817,2024-06-14,0.3301312139104605,"{""type"":""MultiPoint"",""coordinates"":[]}"
3818,2024-06-15,0.316522915867221,"{""type"":""MultiPoint"",""coordinates"":[]}"
3819,2024-06-16,0.3862307160428356,"{""type"":""MultiPoint"",""coordinates"":[]}"
3820,2024-06-17,0.298711493528325,"{""type"":""MultiPoint"",""coordinates"":[]}"
3821,2024-06-18,0.34030269323934287,"{""type"":""MultiPoint"",""coordinates"":[]}"
3822,2024-06-19,0.32504402141351685,"{""type"":""MultiPoint"",""coordinates"":[]}"
3823,2024-06-20,0.306354679569604,"{""type"":""MultiPoint"",""coordinates"":[]}"
3824,2024-06-21,0.3135158697660235,"{""type"":""MultiPoint"",""coordinates"":[]}"
3825,2024-06-22,0.2624184183028958,"{""type"":""MultiPoint"",""coordinates"":[]}"
3826,2024-06-23,0.2541781839847156,"{""type"":""MultiPoint"",""coordinates"":[]}"
3827,2024-06-24,0.30236403101510007,"{""type"":""MultiPoint"",""coordinates"":[]}"
3828,2024-06-25,0.3123420634600055,"{""type"":""MultiPoint"",""coordinates"":[]}"
3829,2024-06-26,0.35506919070132714,"{""type"":""MultiPoint"",""coordinates"":[]}"
3830,2024-06-27,0.2823267119983093,"{""type"":""MultiPoint"",""coordinates"":[]}"
3831,2024-06-28,0.34850207375118203,"{""type"":""MultiPoint"",""coordinates"":[]}"
3832,2024-06-29,0.30414146034836154,"{""type"":""MultiPoint"",""coordinates"":[]}"
3833,2024-06-30,0.2799527028893706,"{""type"":""MultiPoint"",""coordinates"":[]}"
3834,2024-07-01,0.3262536637988421,"{""type"":""MultiPoint"",""coordinates"":[]}"
3835,2024-07-02,0.294080257402572,"{""type"":""MultiPoint"",""coordinates"":[]}"
3836,2024-07-03,0.3523521344297577,"{""type"":""MultiPoint"",""coordinates"":[]}"
3837,2024-07-04,0.285295923777393,"{""type"":""MultiPoint"",""coordinates"":[]}"
3838,2024-07-05,0.29247422171922904,"{""type"":""MultiPoint"",""coordinates"":[]}"
3839,2024-07-06,0.30790230438570076,"{""type"":""MultiPoint"",""coordinates"":[]}"
3840,2024-07-07,0.26849933431502254,"{""type"":""MultiPoint"",""coordinates"":[]}"
3841,2024-07-08,0.31614465708802514,"{""type"":""MultiPoint"",""coordinates"":[]}"
3842,2024-07-09,0.283086333869733,"{""type"":""MultiPoint"",""coordinates"":[]}"
3843,2024-07-10,0.31861213469434324,"{""type"":""MultiPoint"",""coordinates"":[]}"
3844,2024-07-11,0.30803156113975233,"{""type"":""MultiPoint"",""coordinates"":[]}"
3845,2024-07-12,0.29744129114232754,"{""type"":""MultiPoint"",""coordinates"":[]}"
3846,2024-07-13,0.34840884191306276,"{""type"":""MultiPoint"",""coordinates"":[]}"
3847,2024-07-14,0.1580026941871798,"{""type"":""MultiPoint"",""coordinates"":[]}"
3848,2024-07-15,0.2969608690066774,"{""type"":""MultiPoint"",""coordinates"":[]}"
3849,2024-07-16,0.2886631632548563,"{""type"":""MultiPoint"",""coordinates"":[]}"
3850,2024-07-17,0.29831175084563555,"{""type"":""MultiPoint"",""coordinates"":[]}"
3851,2024-07-18,0.3209171770966375,"{""type"":""MultiPoint"",""coordinates"":[]}"
3852,2024-07-19,0.29034450310561927,"{""type"":""MultiPoint"",""coordinates"":[]}"
3853,2024-07-20,0.2689953671651372,"{""type"":""MultiPoint"",""coordinates"":[]}"
3854,2024-07-21,0.2898231711622186,"{""type"":""MultiPoint"",""coordinates"":[]}"
3855,2024-07-22,0.30368100600640946,"{""type"":""MultiPoint"",""coordinates"":[]}"
3856,2024-07-23,0.3129327983955641,"{""type"":""MultiPoint"",""coordinates"":[]}"
3857,2024-07-24,0.27437474745279056,"{""type"":""MultiPoint"",""coordinates"":[]}"
3858,2024-07-25,0.34091100197475166,"{""type"":""MultiPoint"",""coordinates"":[]}"
3859,2024-07-26,0.250202034852113,"{""type"":""MultiPoint"",""coordinates"":[]}"
3860,2024-07-27,0.2789022695850375,"{""type"":""MultiPoint"",""coordinates"":[]}"
3861,2024-07-28,0.3052973088546294,"{""type"":""MultiPoint"",""coordinates"":[]}"
3862,2024-07-29,0.2913345463998773,"{""type"":""MultiPoint"",""coordinates"":[]}"
3863,2024-07-30,0.30940528998009764,"{""type"":""MultiPoint"",""coordinates"":[]}"
3864,2024-07-31,0.2706680147108175,"{""type"":""MultiPoint"",""coordinates"":[]}"
3865,2024-08-01,0.3117833424889805,"{""type"":""MultiPoint"",""coordinates"":[]}"
3866,2024-08-02,0.2957757413501451,"{""type"":""MultiPoint"",""coordinates"":[]}"
3867,2024-08-03,0.29386333246570706,"{""type"":""MultiPoint"",""coordinates"":[]}"
3868,2024-08-04,0.3102217123452787,"{""type"":""MultiPoint"",""coordinates"":[]}"
3869,2024-08-05,0.2765953126978647,"{""type"":""MultiPoint"",""coordinates"":[]}"
3870,2024-08-06,0.33482609087637866,"{""type"":""MultiPoint"",""coordinates"":[]}"
3871,2024-08-07,0.2846312584842357,"{""type"":""MultiPoint"",""coordinates"":[]}"
3872,2024-08-08,0.2938929060939706,"{""type"":""MultiPoint"",""coordinates"":[]}"
3873,2024-08-09,0.2948718005333835,"{""type"":""MultiPoint"",""coordinates"":[]}"
3874,2024-08-10,0.2582306511997633,"{""type"":""MultiPoint"",""coordinates"":[]}"
3875,2024-08-11,0.33673010004593473,"{""type"":""MultiPoint"",""coordinates"":[]}"
3876,2024-08-12,0.2806585794168586,"{""type"":""MultiPoint"",""coordinates"":[]}"
3877,2024-08-13,0.2914248059686717,"{""type"":""MultiPoint"",""coordinates"":[]}"
3878,2024-08-14,0.2781790508781655,"{""type"":""MultiPoint"",""coordinates"":[]}"
3879,2024-08-15,0.2589243407579671,"{""type"":""MultiPoint"",""coordinates"":[]}"
3880,2024-08-16,0.3332043152148733,"{""type"":""MultiPoint"",""coordinates"":[]}"
3881,2024-08-17,0.2738848072147485,"{""type"":""MultiPoint"",""coordinates"":[]}"
3882,2024-08-18,0.30786389701332123,"{""type"":""MultiPoint"",""coordinates"":[]}"
3883,2024-08-19,0.2874093688951793,"{""type"":""MultiPoint"",""coordinates"":[]}"
3884,2024-08-20,0.2669449475555286,"{""type"":""MultiPoint"",""coordinates"":[]}"
3885,2024-08-21,0.3535016903816781,"{""type"":""MultiPoint"",""coordinates"":[]}"
3886,2024-08-22,0.2755279847567509,"{""type"":""MultiPoint"",""coordinates"":[]}"
3887,2024-08-23,0.3060483955151209,"{""type"":""MultiPoint"",""coordinates"":[]}"
3888,2024-08-24,0.24178672115130845,"{""type"":""MultiPoint"",""coordinates"":[]}"
3889,2024-08-25,0.28914428064201625,"{""type"":""MultiPoint"",""coordinates"":[]}"
3890,2024-08-26,0.29979060852267936,"{""type"":""MultiPoint"",""coordinates"":[]}"
3891,2024-08-27,0.24430882359048295,"{""type"":""MultiPoint"",""coordinates"":[]}"
3892,2024-08-28,0.3195243651034184,"{""type"":""MultiPoint"",""coordinates"":[]}"
3893,2024-08-29,0.2670572757228795,"{""type"":""MultiPoint"",""coordinates"":[]}"
3894,2024-08-30,0.2780915387268683,"{""type"":""MultiPoint"",""coordinates"":[]}"
3895,2024-08-31,0.24303304722251015,"{""type"":""MultiPoint"",""coordinates"":[]}"
3896,2024-09-01,0.25094289986174767,"{""type"":""MultiPoint"",""coordinates"":[]}"
3897,2024-09-02,0.3012199414115301,"{""type"":""MultiPoint"",""coordinates"":[]}"
3898,2024-09-03,0.276962328375687,"{""type"":""MultiPoint"",""coordinates"":[]}"
3899,2024-09-04,0.2586751258284342,"{""type"":""MultiPoint"",""coordinates"":[]}"
3900,2024-09-05,0.2806113618538049,"{""type"":""MultiPoint"",""coordinates"":[]}"
3901,2024-09-06,0.21245817426449898,"{""type"":""MultiPoint"",""coordinates"":[]}"
3902,2024-09-07,0.28156550277117326,"{""type"":""MultiPoint"",""coordinates"":[]}"
3903,2024-09-08,0.27643546216872644,"{""type"":""MultiPoint"",""coordinates"":[]}"
3904,2024-09-09,0.2893648216933592,"{""type"":""MultiPoint"",""coordinates"":[]}"
3905,2024-09-10,0.2854052744697632,"{""type"":""MultiPoint"",""coordinates"":[]}"
3906,2024-09-11,0.29107577567036197,"{""type"":""MultiPoint"",""coordinates"":[]}"
3907,2024-09-12,0.3271228685548465,"{""type"":""MultiPoint"",""coordinates"":[]}"
3908,2024-09-13,0.2720779022084302,"{""type"":""MultiPoint"",""coordinates"":[]}"
3909,2024-09-14,0.30271499439510596,"{""type"":""MultiPoint"",""coordinates"":[]}"
3910,2024-09-15,0.26539452954869713,"{""type"":""MultiPoint"",""coordinates"":[]}"
3911,2024-09-16,0.19899846562275283,"{""type"":""MultiPoint"",""coordinates"":[]}"
3912,2024-09-17,0.09689743310182582,"{""type"":""MultiPoint"",""coordinates"":[]}"
3913,2024-09-18,0.21881519024951182,"{""type"":""MultiPoint"",""coordinates"":[]}"
3914,2024-09-19,0.2581409383043886,"{""type"":""MultiPoint"",""coordinates"":[]}"
3915,2024-09-20,0.24900197190019027,"{""type"":""MultiPoint"",""coordinates"":[]}"
3916,2024-09-21,0.2664190159848776,"{""type"":""MultiPoint"",""coordinates"":[]}"
3917,2024-09-22,0.21567010034853265,"{""type"":""MultiPoint"",""coordinates"":[]}"
3918,2024-09-23,0.22315058972374868,"{""type"":""MultiPoint"",""coordinates"":[]}"
3919,2024-09-24,0.3357946239144873,"{""type"":""MultiPoint"",""coordinates"":[]}"
3920,2024-09-25,0.28136332048405643,"{""type"":""MultiPoint"",""coordinates"":[]}"
3921,2024-09-26,0.3139878811682805,"{""type"":""MultiPoint"",""coordinates"":[]}"
3922,2024-09-27,0.2959499368052598,"{""type"":""MultiPoint"",""coordinates"":[]}"
3923,2024-09-28,0.2763930284018556,"{""type"":""MultiPoint"",""coordinates"":[]}"
3924,2024-09-29,0.3180045631453475,"{""type"":""MultiPoint"",""coordinates"":[]}"
3925,2024-09-30,0.28025025176803947,"{""type"":""MultiPoint"",""coordinates"":[]}"
3926,2024-10-01,0.20256275634233242,"{""type"":""MultiPoint"",""coordinates"":[]}"
3927,2024-10-02,0.21264815371812157,"{""type"":""MultiPoint"",""coordinates"":[]}"
3928,2024-10-03,0.2783548068679858,"{""type"":""MultiPoint"",""coordinates"":[]}"
3929,2024-10-04,0.33715404497266827,"{""type"":""MultiPoint"",""coordinates"":[]}"
3930,2024-10-05,0.26645937925459845,"{""type"":""MultiPoint"",""coordinates"":[]}"
3931,2024-10-06,0.30320567248479713,"{""type"":""MultiPoint"",""coordinates"":[]}"
3932,2024-10-07,0.22370079497847983,"{""type"":""MultiPoint"",""coordinates"":[]}"
3933,2024-10-08,0.2854697217164552,"{""type"":""MultiPoint"",""coordinates"":[]}"
3934,2024-10-09,0.28183407254050513,"{""type"":""MultiPoint"",""coordinates"":[]}"
3935,2024-10-10,0.2575761364655554,"{""type"":""MultiPoint"",""coordinates"":[]}"
3936,2024-10-11,0.3061495420691028,"{""type"":""MultiPoint"",""coordinates"":[]}"
3937,2024-10-12,0.27898473953033937,"{""type"":""MultiPoint"",""coordinates"":[]}"
3938,2024-10-13,0.29746017374608436,"{""type"":""MultiPoint"",""coordinates"":[]}"
3939,2024-10-14,0.27755575926056486,"{""type"":""MultiPoint"",""coordinates"":[]}"
3940,2024-10-15,0.27528261252839553,"{""type"":""MultiPoint"",""coordinates"":[]}"
3941,2024-10-16,0.27856156436984314,"{""type"":""MultiPoint"",""coordinates"":[]}"
3942,2024-10-17,0.20457749715375148,"{""type"":""MultiPoint"",""coordinates"":[]}"
3943,2024-10-18,0.26567317755068354,"{""type"":""MultiPoint"",""coordinates"":[]}"
3944,2024-10-19,0.2794409181235173,"{""type"":""MultiPoint"",""coordinates"":[]}"
3945,2024-10-20,0.28196277052175805,"{""type"":""MultiPoint"",""coordinates"":[]}"
3946,2024-10-21,0.34216660671543964,"{""type"":""MultiPoint"",""coordinates"":[]}"
3947,2024-10-22,0.27374226361080045,"{""type"":""MultiPoint"",""coordinates"":[]}"
3948,2024-10-23,0.2967634358379772,"{""type"":""MultiPoint"",""coordinates"":[]}"
3949,2024-10-24,0.277315762395022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3950,2024-10-25,0.27592421252423804,"{""type"":""MultiPoint"",""coordinates"":[]}"
3951,2024-10-26,0.33196594300558097,"{""type"":""MultiPoint"",""coordinates"":[]}"
3952,2024-10-27,0.25421531035566447,"{""type"":""MultiPoint"",""coordinates"":[]}"
3953,2024-10-28,0.29497720985946024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3954,2024-10-29,0.26530924448429516,"{""type"":""MultiPoint"",""coordinates"":[]}"
3955,2024-10-30,0.2585718203727101,"{""type"":""MultiPoint"",""coordinates"":[]}"
3956,2024-10-31,0.2428808880610927,"{""type"":""MultiPoint"",""coordinates"":[]}"
3957,2024-11-01,0.24163654954599795,"{""type"":""MultiPoint"",""coordinates"":[]}"
3958,2024-11-02,0.2195515468513759,"{""type"":""MultiPoint"",""coordinates"":[]}"
3959,2024-11-03,0.18047821391611804,"{""type"":""MultiPoint"",""coordinates"":[]}"
3960,2024-11-04,0.2623328992342432,"{""type"":""MultiPoint"",""coordinates"":[]}"
3961,2024-11-05,0.27651135372122143,"{""type"":""MultiPoint"",""coordinates"":[]}"
3962,2024-11-06,0.26444472671161795,"{""type"":""MultiPoint"",""coordinates"":[]}"
3963,2024-11-07,0.2850678583140813,"{""type"":""MultiPoint"",""coordinates"":[]}"
3964,2024-11-08,0.2553422103209099,"{""type"":""MultiPoint"",""coordinates"":[]}"
3965,2024-11-09,0.12135781113008465,"{""type"":""MultiPoint"",""coordinates"":[]}"
3966,2024-11-10,0.2496169358135869,"{""type"":""MultiPoint"",""coordinates"":[]}"
3967,2024-11-11,0.11351011048606684,"{""type"":""MultiPoint"",""coordinates"":[]}"
3968,2024-11-12,0.2994298469925412,"{""type"":""MultiPoint"",""coordinates"":[]}"
3969,2024-11-13,0.27370457319216135,"{""type"":""MultiPoint"",""coordinates"":[]}"
3970,2024-11-14,0.29322858665724355,"{""type"":""MultiPoint"",""coordinates"":[]}"
3971,2024-11-15,0.2773771885449029,"{""type"":""MultiPoint"",""coordinates"":[]}"
3972,2024-11-16,0.2700990724887341,"{""type"":""MultiPoint"",""coordinates"":[]}"
3973,2024-11-17,0.34938084296423444,"{""type"":""MultiPoint"",""coordinates"":[]}"
3974,2024-11-18,0.03470251393715531,"{""type"":""MultiPoint"",""coordinates"":[]}"
3975,2024-11-19,0.05133697037630284,"{""type"":""MultiPoint"",""coordinates"":[]}"
3976,2024-11-20,0.13388206412503287,"{""type"":""MultiPoint"",""coordinates"":[]}"
3977,2024-11-21,0.23313032200687592,"{""type"":""MultiPoint"",""coordinates"":[]}"
3978,2024-11-22,0.3240223824748318,"{""type"":""MultiPoint"",""coordinates"":[]}"
3979,2024-11-23,0.27135837724693346,"{""type"":""MultiPoint"",""coordinates"":[]}"
3980,2024-11-24,0.006488353649915061,"{""type"":""MultiPoint"",""coordinates"":[]}"
3981,2024-11-25,0.10836616370691374,"{""type"":""MultiPoint"",""coordinates"":[]}"
3982,2024-11-26,0.09612611468705562,"{""type"":""MultiPoint"",""coordinates"":[]}"
3983,2024-11-27,0.049139156870567385,"{""type"":""MultiPoint"",""coordinates"":[]}"
3984,2024-11-28,0.23440949597955296,"{""type"":""MultiPoint"",""coordinates"":[]}"
3985,2024-11-29,0.0556453227627949,"{""type"":""MultiPoint"",""coordinates"":[]}"
3986,2024-11-30,0.24939609994732687,"{""type"":""MultiPoint"",""coordinates"":[]}"
3987,2024-12-01,0.29118056646744844,"{""type"":""MultiPoint"",""coordinates"":[]}"
3988,2024-12-02,0.2798050888865486,"{""type"":""MultiPoint"",""coordinates"":[]}"
3989,2024-12-03,0.2763324470055991,"{""type"":""MultiPoint"",""coordinates"":[]}"
3990,2024-12-04,7.865708893216163E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3991,2024-12-05,0.2190626929003254,"{""type"":""MultiPoint"",""coordinates"":[]}"
3992,2024-12-06,0.24979908131755027,"{""type"":""MultiPoint"",""coordinates"":[]}"
3993,2024-12-07,0.07540699258923288,"{""type"":""MultiPoint"",""coordinates"":[]}"
3994,2024-12-08,0.21153076415651467,"{""type"":""MultiPoint"",""coordinates"":[]}"
3995,2024-12-09,0.3453344167978781,"{""type"":""MultiPoint"",""coordinates"":[]}"
3996,2024-12-10,0.16084794684654544,"{""type"":""MultiPoint"",""coordinates"":[]}"
3997,2024-12-11,0.0762310780630138,"{""type"":""MultiPoint"",""coordinates"":[]}"
3998,2024-12-12,0.0866968056144133,"{""type"":""MultiPoint"",""coordinates"":[]}"
3999,2024-12-13,0.2697891126419424,"{""type"":""MultiPoint"",""coordinates"":[]}"
4000,2024-12-14,0.36810616408147534,"{""type"":""MultiPoint"",""coordinates"":[]}"
4001,2024-12-15,0.2780138084250037,"{""type"":""MultiPoint"",""coordinates"":[]}"
4002,2024-12-16,0.3229975987738462,"{""type"":""MultiPoint"",""coordinates"":[]}"
4003,2024-12-17,0.2554229384830849,"{""type"":""MultiPoint"",""coordinates"":[]}"
4004,2024-12-18,0.28236958492918107,"{""type"":""MultiPoint"",""coordinates"":[]}"
4005,2024-12-19,0.377501279660503,"{""type"":""MultiPoint"",""coordinates"":[]}"
4006,2024-12-20,0.17207199510491647,"{""type"":""MultiPoint"",""coordinates"":[]}"
4007,2024-12-21,0.22986455386006313,"{""type"":""MultiPoint"",""coordinates"":[]}"
4008,2024-12-22,0.019427655999414838,"{""type"":""MultiPoint"",""coordinates"":[]}"
4009,2024-12-23,0.04080237914225039,"{""type"":""MultiPoint"",""coordinates"":[]}"
4010,2024-12-24,0.01800152631014719,"{""type"":""MultiPoint"",""coordinates"":[]}"
4011,2024-12-25,0.2843020658288258,"{""type"":""MultiPoint"",""coordinates"":[]}"
4012,2024-12-26,0.07379499806668972,"{""type"":""MultiPoint"",""coordinates"":[]}"
4013,2024-12-27,0.1075944828466556,"{""type"":""MultiPoint"",""coordinates"":[]}"
4014,2024-12-28,-6.445323072776725E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
4015,2024-12-29,-0.006634372993152441,"{""type"":""MultiPoint"",""coordinates"":[]}"
4016,2024-12-30,0.12351627681771075,"{""type"":""MultiPoint"",""coordinates"":[]}"
4017,2024-12-31,0.06817850862257775,"{""type"":""MultiPoint"",""coordinates"":[]}"
4018,2025-01-01,0.2508791278742262,"{""type"":""MultiPoint"",""coordinates"":[]}"
4019,2025-01-02,0.2688914777286661,"{""type"":""MultiPoint"",""coordinates"":[]}"
